ControllerID,Node FQDN,Node IP Address,Cluster ID,Cluster Name,Cluster Creation DateTime,User ID,User Name,Flavor ID,Flavor Name,Flavor vCores,Flavor Memory MB,Flavor Disk GB,Flavor GPU Sockets,App DistroID,App Image Name,App Image Version,Tenant ID,Tenant Name,Date,Usage Hours
4510ae67-6ea5-4c19-b907-e25208208cb5,blmlops-36.bdlocal,172.18.0.18,10,centOS MapR HDFS API,11/15/19 21:57:06,4,admin,1,Small,4,8192,30,0,bluedata/centos7,CentOS 7.x,2.2,2,Demo Tenant CC,03/16/19,0
4510ae67-6ea5-4c19-b907-e25208208cb5,blmlops-36.bdlocal,172.18.0.18,10,centOS MapR HDFS API,11/15/19 21:57:06,4,admin,1,Small,4,8192,30,0,bluedata/centos7,CentOS 7.x,2.2,2,Demo Tenant CC,03/17/19,0
4510ae67-6ea5-4c19-b907-e25208208cb5,blmlops-36.bdlocal,172.18.0.18,10,centOS MapR HDFS API,11/15/19 21:57:06,4,admin,1,Small,4,8192,30,0,bluedata/centos7,CentOS 7.x,2.2,2,Demo Tenant CC,03/18/19,0
4510ae67-6ea5-4c19-b907-e25208208cb5,blmlops-36.bdlocal,172.18.0.18,10,centOS MapR HDFS API,11/15/19 21:57:06,4,admin,1,Small,4,8192,30,0,bluedata/centos7,CentOS 7.x,2.2,2,Demo Tenant CC,03/19/19,0
4510ae67-6ea5-4c19-b907-e25208208cb5,blmlops-36.bdlocal,172.18.0.18,10,centOS MapR HDFS API,11/15/19 21:57:06,4,admin,1,Small,4,8192,30,0,bluedata/centos7,CentOS 7.x,2.2,2,Demo Tenant CC,03/20/19,0
4510ae67-6ea5-4c19-b907-e25208208cb5,blmlops-36.bdlocal,172.18.0.18,10,centOS MapR HDFS API,11/15/19 21:57:06,4,admin,1,Small,4,8192,30,0,bluedata/centos7,CentOS 7.x,2.2,2,Demo Tenant CC,03/21/19,0
4510ae67-6ea5-4c19-b907-e25208208cb5,blmlops-36.bdlocal,172.18.0.18,10,centOS MapR HDFS API,11/15/19 21:57:06,4,admin,1,Small,4,8192,30,0,bluedata/centos7,CentOS 7.x,2.2,2,Demo Tenant CC,03/22/19,0
4510ae67-6ea5-4c19-b907-e25208208cb5,blmlops-36.bdlocal,172.18.0.18,10,centOS MapR HDFS API,11/15/19 21:57:06,4,admin,1,Small,4,8192,30,0,bluedata/centos7,CentOS 7.x,2.2,2,Demo Tenant CC,03/23/19,0
4510ae67-6ea5-4c19-b907-e25208208cb5,blmlops-36.bdlocal,172.18.0.18,10,centOS MapR HDFS API,11/15/19 21:57:06,4,admin,1,Small,4,8192,30,0,bluedata/centos7,CentOS 7.x,2.2,2,Demo Tenant CC,03/24/19,0
4510ae67-6ea5-4c19-b907-e25208208cb5,blmlops-36.bdlocal,172.18.0.18,10,centOS MapR HDFS API,11/15/19 21:57:06,4,admin,1,Small,4,8192,30,0,bluedata/centos7,CentOS 7.x,2.2,2,Demo Tenant CC,03/25/19,0
4510ae67-6ea5-4c19-b907-e25208208cb5,blmlops-36.bdlocal,172.18.0.18,10,centOS MapR HDFS API,11/15/19 21:57:06,4,admin,1,Small,4,8192,30,0,bluedata/centos7,CentOS 7.x,2.2,2,Demo Tenant CC,03/26/19,0
4510ae67-6ea5-4c19-b907-e25208208cb5,blmlops-36.bdlocal,172.18.0.18,10,centOS MapR HDFS API,11/15/19 21:57:06,4,admin,1,Small,4,8192,30,0,bluedata/centos7,CentOS 7.x,2.2,2,Demo Tenant CC,03/27/19,0
4510ae67-6ea5-4c19-b907-e25208208cb5,blmlops-36.bdlocal,172.18.0.18,10,centOS MapR HDFS API,11/15/19 21:57:06,4,admin,1,Small,4,8192,30,0,bluedata/centos7,CentOS 7.x,2.2,2,Demo Tenant CC,03/28/19,0
4510ae67-6ea5-4c19-b907-e25208208cb5,blmlops-36.bdlocal,172.18.0.18,10,centOS MapR HDFS API,11/15/19 21:57:06,4,admin,1,Small,4,8192,30,0,bluedata/centos7,CentOS 7.x,2.2,2,Demo Tenant CC,03/29/19,0
4510ae67-6ea5-4c19-b907-e25208208cb5,blmlops-36.bdlocal,172.18.0.18,10,centOS MapR HDFS API,11/15/19 21:57:06,4,admin,1,Small,4,8192,30,0,bluedata/centos7,CentOS 7.x,2.2,2,Demo Tenant CC,03/30/19,0
4510ae67-6ea5-4c19-b907-e25208208cb5,blmlops-36.bdlocal,172.18.0.18,10,centOS MapR HDFS API,11/15/19 21:57:06,4,admin,1,Small,4,8192,30,0,bluedata/centos7,CentOS 7.x,2.2,2,Demo Tenant CC,03/31/19,0
4510ae67-6ea5-4c19-b907-e25208208cb5,blmlops-36.bdlocal,172.18.0.18,10,centOS MapR HDFS API,11/15/19 21:57:06,4,admin,1,Small,4,8192,30,0,bluedata/centos7,CentOS 7.x,2.2,2,Demo Tenant CC,04/01/19,0
4510ae67-6ea5-4c19-b907-e25208208cb5,blmlops-36.bdlocal,172.18.0.18,10,centOS MapR HDFS API,11/15/19 21:57:06,4,admin,1,Small,4,8192,30,0,bluedata/centos7,CentOS 7.x,2.2,2,Demo Tenant CC,04/02/19,0
4510ae67-6ea5-4c19-b907-e25208208cb5,blmlops-36.bdlocal,172.18.0.18,10,centOS MapR HDFS API,11/15/19 21:57:06,4,admin,1,Small,4,8192,30,0,bluedata/centos7,CentOS 7.x,2.2,2,Demo Tenant CC,04/03/19,0
4510ae67-6ea5-4c19-b907-e25208208cb5,blmlops-36.bdlocal,172.18.0.18,10,centOS MapR HDFS API,11/15/19 21:57:06,4,admin,1,Small,4,8192,30,0,bluedata/centos7,CentOS 7.x,2.2,2,Demo Tenant CC,04/04/19,0
4510ae67-6ea5-4c19-b907-e25208208cb5,blmlops-36.bdlocal,172.18.0.18,10,centOS MapR HDFS API,11/15/19 21:57:06,4,admin,1,Small,4,8192,30,0,bluedata/centos7,CentOS 7.x,2.2,2,Demo Tenant CC,04/05/19,0
4510ae67-6ea5-4c19-b907-e25208208cb5,blmlops-36.bdlocal,172.18.0.18,10,centOS MapR HDFS API,11/15/19 21:57:06,4,admin,1,Small,4,8192,30,0,bluedata/centos7,CentOS 7.x,2.2,2,Demo Tenant CC,04/06/19,0
4510ae67-6ea5-4c19-b907-e25208208cb5,blmlops-36.bdlocal,172.18.0.18,10,centOS MapR HDFS API,11/15/19 21:57:06,4,admin,1,Small,4,8192,30,0,bluedata/centos7,CentOS 7.x,2.2,2,Demo Tenant CC,04/07/19,0
4510ae67-6ea5-4c19-b907-e25208208cb5,blmlops-36.bdlocal,172.18.0.18,10,centOS MapR HDFS API,11/15/19 21:57:06,4,admin,1,Small,4,8192,30,0,bluedata/centos7,CentOS 7.x,2.2,2,Demo Tenant CC,04/08/19,0
4510ae67-6ea5-4c19-b907-e25208208cb5,blmlops-36.bdlocal,172.18.0.18,10,centOS MapR HDFS API,11/15/19 21:57:06,4,admin,1,Small,4,8192,30,0,bluedata/centos7,CentOS 7.x,2.2,2,Demo Tenant CC,04/09/19,0
