ControllerID,Node FQDN,Node IP Address,Cluster ID,Cluster Name,Cluster Creation DateTime,Host Name,User ID,User Name,Flavor ID,Flavor Name,Flavor vCores,Flavor Memory MB,Flavor Disk GB,Flavor GPU Sockets,App DistroID,App Image Name,App Image Version,Tenant ID,Tenant Name,Time Window Start,Time Window End,CPU Ticks,Memory Usage (B),Disk I/O (B),Network In/Out (B),GPU LDev,GPU PDev,GPU Utilization (%),GPU Memory Utilization (%),GPU Memory Total (MB),GPU Memory Used (MB),GPU Memory Free (MB),GPU Temperature (C),GPU Utilization Max (%),GPU Memory Utilization Max (%),GPU Memory Used Max (MB),GPU Temperature Max (C)
4510ae67-6ea5-4c19-b907-e25208208cb5,blmlops-34.bdlocal,172.18.0.17,9,TF,11/13/19 23:06:50,ip-10-20-1-133.us-west-2.compute.internal,4,admin,6,Large,8,20480,200,0,bluedata/tfjup-cpu-v4,TensorFlow113CPU,1.1,3,Image Analytics,2019-11-15 14:00:00+00:00,2019-11-15 15:00:00+00:00,0.0,285157990.4,0,0,,,,,,,,,,,,
4510ae67-6ea5-4c19-b907-e25208208cb5,blmlops-34.bdlocal,172.18.0.17,9,TF,11/13/19 23:06:50,ip-10-20-1-133.us-west-2.compute.internal,4,admin,6,Large,8,20480,200,0,bluedata/tfjup-cpu-v4,TensorFlow113CPU,1.1,3,Image Analytics,2019-11-15 15:00:00+00:00,2019-11-15 16:00:00+00:00,0.0,285339340.8,0,0,,,,,,,,,,,,
4510ae67-6ea5-4c19-b907-e25208208cb5,blmlops-34.bdlocal,172.18.0.17,9,TF,11/13/19 23:06:50,ip-10-20-1-133.us-west-2.compute.internal,4,admin,6,Large,8,20480,200,0,bluedata/tfjup-cpu-v4,TensorFlow113CPU,1.1,3,Image Analytics,2019-11-15 16:00:00+00:00,2019-11-15 17:00:00+00:00,0.0,285571037.8666667,0,0,,,,,,,,,,,,
4510ae67-6ea5-4c19-b907-e25208208cb5,blmlops-34.bdlocal,172.18.0.17,9,TF,11/13/19 23:06:50,ip-10-20-1-133.us-west-2.compute.internal,4,admin,6,Large,8,20480,200,0,bluedata/tfjup-cpu-v4,TensorFlow113CPU,1.1,3,Image Analytics,2019-11-15 17:00:00+00:00,2019-11-15 18:00:00+00:00,0.0,285113753.6,0,0,,,,,,,,,,,,
4510ae67-6ea5-4c19-b907-e25208208cb5,blmlops-34.bdlocal,172.18.0.17,9,TF,11/13/19 23:06:50,ip-10-20-1-133.us-west-2.compute.internal,4,admin,6,Large,8,20480,200,0,bluedata/tfjup-cpu-v4,TensorFlow113CPU,1.1,3,Image Analytics,2019-11-15 18:00:00+00:00,2019-11-15 19:00:00+00:00,0.0,285078698.6666667,0,0,,,,,,,,,,,,
4510ae67-6ea5-4c19-b907-e25208208cb5,blmlops-34.bdlocal,172.18.0.17,9,TF,11/13/19 23:06:50,ip-10-20-1-133.us-west-2.compute.internal,4,admin,6,Large,8,20480,200,0,bluedata/tfjup-cpu-v4,TensorFlow113CPU,1.1,3,Image Analytics,2019-11-15 19:00:00+00:00,2019-11-15 20:00:00+00:00,0.000925,285267763.2,0,0,,,,,,,,,,,,
4510ae67-6ea5-4c19-b907-e25208208cb5,blmlops-34.bdlocal,172.18.0.17,9,TF,11/13/19 23:06:50,ip-10-20-1-133.us-west-2.compute.internal,4,admin,6,Large,8,20480,200,0,bluedata/tfjup-cpu-v4,TensorFlow113CPU,1.1,3,Image Analytics,2019-11-15 20:00:00+00:00,2019-11-15 21:00:00+00:00,0.001,285875336.53333336,0,0,,,,,,,,,,,,
4510ae67-6ea5-4c19-b907-e25208208cb5,blmlops-34.bdlocal,172.18.0.17,9,TF,11/13/19 23:06:50,ip-10-20-1-133.us-west-2.compute.internal,4,admin,6,Large,8,20480,200,0,bluedata/tfjup-cpu-v4,TensorFlow113CPU,1.1,3,Image Analytics,2019-11-15 21:00:00+00:00,2019-11-15 22:00:00+00:00,0.001,286136558.93333334,0,0,,,,,,,,,,,,
4510ae67-6ea5-4c19-b907-e25208208cb5,blmlops-34.bdlocal,172.18.0.17,9,TF,11/13/19 23:06:50,ip-10-20-1-133.us-west-2.compute.internal,4,admin,6,Large,8,20480,200,0,bluedata/tfjup-cpu-v4,TensorFlow113CPU,1.1,3,Image Analytics,2019-11-15 22:00:00+00:00,2019-11-15 23:00:00+00:00,0.001,286338560.0,0,0,,,,,,,,,,,,
4510ae67-6ea5-4c19-b907-e25208208cb5,blmlops-34.bdlocal,172.18.0.17,9,TF,11/13/19 23:06:50,ip-10-20-1-133.us-west-2.compute.internal,4,admin,6,Large,8,20480,200,0,bluedata/tfjup-cpu-v4,TensorFlow113CPU,1.1,3,Image Analytics,2019-11-15 23:00:00+00:00,2019-11-16 00:00:00+00:00,0.0009166666666666666,286069009.06666666,0,0,,,,,,,,,,,,
